subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
7,22,19,B,68.27535326082844,40.767256664294784,3.4137676630414218,0.6403705702177902,B,1121.4847499504683,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,2.0,small,big,False,Size,right,right,1063.6982090072706,Correct,1.0,0.9875,
7,22,20,A,31.64453825294912,57.930408948588536,1.582226912647456,0.9099687358616908,A,911.3972081104292,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,5.0,small,big,True,Value,right,right,881.3083750428632,Correct,1.0,0.9875,
7,22,21,A,54.16352670658197,72.51250161678209,2.708176335329098,1.1390237118635032,A,931.7024589981884,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,6.0,big,small,False,Size,left,left,1670.3426250023767,Correct,1.0,0.9875,
7,22,22,B,51.10646751075428,31.929011633217932,2.555323375537714,0.5015397419165025,B,1336.7432079976425,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,4.0,small,big,False,Value,left,left,873.7853749189526,Correct,1.0,0.9875,
7,22,23,B,32.864287430762204,10.610000792863602,1.6432143715381102,0.1666615027272108,B,777.6451669633389,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,7.0,small,big,False,Value,left,left,831.6234590020031,Correct,1.0,0.9875,
7,22,24,B,35.877833087476844,13.0157195883254,1.7938916543738423,0.2044504451993391,B,784.5454999478534,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,4.0,big,small,False,Value,right,right,739.9438340216875,Correct,1.0,0.9875,
7,22,25,B,38.27876390748564,28.9549721499377,1.9139381953742824,0.4548236389557066,B,1072.9040410369637,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,8.0,big,small,False,Size,left,left,1305.2240420365706,Correct,1.0,0.9875,
7,22,26,A,66.83070806370273,89.53653520202943,3.3415354031851363,1.4064366060928977,A,848.9696669857949,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,2.0,small,big,False,Size,right,right,1338.9298749389127,Correct,1.0,0.9875,
7,22,27,A,20.86019953765096,48.36968853284519,1.043009976882548,0.7597892907560646,A,810.6489999918267,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,4.0,big,small,False,Size,left,left,1328.6851660814136,Correct,1.0,0.9875,
7,22,28,B,42.135484964873655,19.7560252344133,2.106774248243682,0.3103269187028369,B,796.5339999645948,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,2.0,small,big,False,Value,left,left,613.9562919270247,Correct,1.0,0.9875,
7,22,29,A,22.514245398558486,42.5348773811081,1.1257122699279245,0.6681362915091593,A,713.7100839754567,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,6.0,big,small,False,Value,right,right,746.9886250328273,Correct,1.0,0.9875,
7,22,30,A,16.490274394023395,33.53974013894175,0.8245137197011698,0.5268410061190506,A,1160.1105000590906,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,small,big,False,Size,right,right,784.1230829944834,Correct,1.0,0.9875,
7,22,31,A,53.31132604908565,82.57037718282214,2.6655663024542826,1.2970124518084618,A,916.692625032738,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,6.0,big,small,True,Value,left,left,888.7408330338076,Correct,1.0,0.9875,
7,22,32,A,21.575180145572723,47.20403514169801,1.0787590072786362,0.7414792501047645,A,824.1600840119645,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,4.0,big,small,True,Size,left,left,1093.1054999819023,Correct,1.0,0.9875,
7,22,33,A,57.66651676007439,82.9004701076735,2.883325838003719,1.3021975393470366,A,780.9390840120614,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,8.0,big,small,False,Size,left,left,711.3215409917757,Correct,1.0,0.9875,
7,22,34,A,34.45525235214182,56.401787769016224,1.7227626176070912,0.88595721052236,A,751.7727500526235,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,6.0,small,big,False,Size,right,right,834.0350419748574,Correct,1.0,0.9875,
7,22,35,A,35.66185620356538,60.08925407374712,1.7830928101782688,0.9438797957888726,A,919.3912920309232,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,5.0,small,big,True,Size,right,right,367.1686250017956,Correct,1.0,0.9875,
7,22,36,B,45.203058070191155,27.687077215381635,2.260152903509558,0.4349075918960814,B,1058.2359170075506,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,small,big,False,Size,right,right,723.6945000477135,Correct,1.0,0.9875,
7,22,37,A,57.43905112154133,86.17203425377696,2.8719525560770665,1.3535871487827684,A,954.6088749775664,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,2.0,small,big,False,Value,left,left,973.095666966401,Correct,1.0,0.9875,
7,22,38,B,69.41432075119529,53.6753679149145,3.4707160375597645,0.8431307076011235,B,1619.4367499556392,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,5.0,big,small,False,Size,left,left,1068.7566250562668,Correct,1.0,0.9875,
7,22,39,A,66.92601711723826,79.10966854299343,3.3463008558619127,1.2426517676129585,A,802.4562080390751,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,7.0,big,small,False,Size,left,left,731.4114589244127,Correct,1.0,0.9875,
7,22,40,B,88.37982255091748,66.25835970193347,4.418991127545874,1.040783880392521,B,942.8564159898089,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,2.0,small,big,False,Value,left,left,1333.3951249951497,Correct,1.0,0.9875,
7,22,41,A,42.21957451361046,61.809642220754746,2.110978725680523,0.970903589608683,A,757.8094159252942,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,8.0,big,small,False,Value,right,right,1168.987082899548,Correct,1.0,0.9875,
7,22,42,A,28.385391007011783,39.48637745967136,1.419269550350589,0.6202505667208856,A,907.28504199069,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,3.0,big,small,False,Value,right,right,955.8139579603449,Correct,1.0,0.9875,
7,22,43,A,23.86943277104209,43.480609695317675,1.1934716385521045,0.6829918199620757,A,1386.212999932468,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,3.0,small,big,False,Size,right,right,834.4684160547331,Correct,1.0,0.9875,
7,22,44,A,17.198058102013487,43.322300366894915,0.8599029051006744,0.6805051028462372,A,619.9517500353977,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,5.0,big,small,True,Size,left,left,1685.1833750260994,Correct,1.0,0.9875,
7,22,45,B,71.75402063466066,41.67707289331438,3.587701031733033,0.6546619301238138,B,903.1544999452308,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,6.0,small,big,False,Size,right,right,993.8595830462872,Correct,1.0,0.9875,
7,22,46,B,54.134178096253336,44.257549466913545,2.7067089048126665,0.6951959613557123,B,3217.5079999724403,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,6.0,small,big,False,Value,left,left,653.9964999537915,Correct,1.0,0.9875,
7,22,47,A,44.20010101517533,59.99742286880872,2.2100050507587663,0.9424373145948486,A,868.9767089672387,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,5.0,small,big,True,Value,right,right,420.58449995238334,Correct,1.0,0.9875,
7,22,48,A,50.8684973568424,62.402550518664285,2.54342486784212,0.9802169713735084,A,1041.5399170015007,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,8.0,big,small,False,Size,left,left,949.5565000688656,Correct,1.0,0.9875,
7,22,49,B,31.72052619307564,17.008940676687843,1.586026309653782,0.2671758153761356,B,958.9223340153694,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,7.0,big,small,False,Value,right,right,715.6880410620943,Correct,1.0,0.9875,
7,22,50,B,67.9308136223403,52.44125780420745,3.3965406811170147,0.8237453513135328,B,1819.4230840308592,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,5.0,small,big,False,Size,right,right,878.2855829922482,Correct,1.0,0.9875,
7,22,51,A,53.93245015051201,61.064440812295054,2.6966225075256007,0.9591979932573744,B,2435.249041998759,Incorrect,sub_007_day_22_data.csv,0,320,,Dual-Task at home,8.0,6.0,small,big,False,Size,right,right,1330.265666008927,Correct,1.0,0.9875,
7,22,52,B,63.836533826564946,37.32807166721031,3.1918266913282474,0.586347978611906,B,937.0745830237864,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,4.0,small,big,False,Value,left,left,1050.104333087802,Correct,1.0,0.9875,
7,22,53,B,46.56079295292902,36.304339558838755,2.328039647646451,0.5702672322573856,B,1565.3732500504702,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,2.0,big,small,True,Size,left,left,449.66879195999354,Correct,1.0,0.9875,
7,22,54,A,53.664826821944814,65.37165763935182,2.683241341097241,1.0268555969638735,A,1323.7050829920918,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,4.0,small,big,False,Size,right,right,1090.054541011341,Correct,1.0,0.9875,
7,22,55,A,18.392019838158543,45.38404085746489,0.9196009919079272,0.7128908467401536,A,1776.4375420520082,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,3.0,small,big,False,Size,right,right,1000.3017500275746,Correct,1.0,0.9875,
7,22,56,B,46.774774884816594,17.914951572444124,2.3387387442408296,0.2814074012470369,B,831.9190409965813,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,8.0,big,small,False,Size,left,left,635.847624973394,Correct,1.0,0.9875,
7,22,57,A,33.589149993744066,43.91741932551288,1.6794574996872031,0.6898532095882683,A,1497.1368339611215,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,4.0,small,big,False,Size,right,right,374.7193329036236,Correct,1.0,0.9875,
7,22,58,B,38.85052078591481,19.941448233134867,1.9425260392957404,0.3132395363557883,B,989.5471669733524,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,7.0,small,big,True,Value,right,right,332.4279160005972,Correct,1.0,0.9875,
7,22,59,A,18.44514547447755,40.145503315731155,0.9222572737238776,0.6306040914568283,A,1189.2978330142796,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,big,small,True,Value,left,left,2176.8232909962535,Correct,1.0,0.9875,
7,22,60,B,43.42877306284794,29.350025568551175,2.171438653142397,0.4610291235441648,B,1270.501625025645,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,2.0,small,big,False,Size,right,right,1790.8639999805018,Correct,1.0,0.9875,
7,22,61,B,67.66140078967797,46.68446703360476,3.3830700394838984,0.7333178933476379,B,1228.3502500504255,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,6.0,big,small,False,Value,right,right,856.7185420542955,Correct,1.0,0.9875,
7,22,62,A,41.84950896171024,69.90397922341892,2.092475448085512,1.0980491379249318,A,693.7529579736292,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,5.0,small,big,True,Value,right,right,263.7047079624608,Correct,1.0,0.9875,
7,22,63,A,42.2194241587861,63.14789281895764,2.110971207939305,0.9919247808485648,A,727.8213750105351,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,8.0,big,small,False,Value,right,right,761.0036670230329,Correct,1.0,0.9875,
7,22,64,B,76.3526522377195,64.18785735285783,3.817632611885975,1.0082605055470388,B,2031.267833081074,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,6.0,small,big,False,Value,left,left,743.9996660687029,Correct,1.0,0.9875,
7,22,65,B,73.55604350483466,44.270484717867824,3.677802175241733,0.6953991478025637,B,1751.4738340396434,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,2.0,small,big,False,Size,right,right,627.2202079417184,Correct,1.0,0.9875,
7,22,66,B,72.0278711735747,42.48829671046376,3.6013935586787347,0.6674046040456816,B,1416.2228748900816,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,3.0,big,small,False,Size,left,left,923.677249928005,Correct,1.0,0.9875,
7,22,67,A,31.57284932278564,57.845371314781026,1.578642466139282,0.908632967833449,A,797.9085419792682,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,3.0,small,big,False,Size,right,right,812.2894170228392,Correct,1.0,0.9875,
7,22,68,B,68.39673563642512,48.71255263525435,3.419836781821256,0.7651749874826058,B,1136.3573330454528,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,4.0,small,big,False,Size,right,right,545.6614160211757,Correct,1.0,0.9875,
7,22,69,A,54.00258903483826,66.76994353586076,2.700129451741913,1.048819820464327,A,735.7537080533803,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,5.0,big,small,False,Size,left,left,847.4565419601277,Correct,1.0,0.9875,
7,22,70,B,37.23709426505526,13.322885374792463,1.861854713252763,0.2092753940903345,B,677.1992499707267,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,7.0,small,big,True,Size,right,right,239.97229197993877,Correct,1.0,0.9875,
7,22,71,A,63.82004026540724,87.27041356082081,3.191002013270362,1.3708404505920886,A,829.3017499381676,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,3.0,big,small,True,Size,left,left,338.36149994749576,Correct,1.0,0.9875,
7,22,72,B,66.80086453621699,43.150185661359366,3.3400432268108493,0.677801531373811,B,1093.0422079982236,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,5.0,small,big,False,Value,left,left,914.7277919109912,Correct,1.0,0.9875,
7,22,73,A,39.994123333608776,55.82621949455039,1.9997061666804388,0.8769162052088538,A,1398.9316670922562,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,6.0,small,big,False,Size,right,right,833.6604170035571,Correct,1.0,0.9875,
7,22,74,A,42.08689182962708,72.45548867940357,2.104344591481354,1.1381281547373634,A,666.5747500956059,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,big,small,True,Size,left,left,297.786167007871,Correct,1.0,0.9875,
7,22,75,A,25.22095363454686,43.42450797703326,1.261047681727343,0.6821105762319952,A,870.8865420194343,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,5.0,big,small,False,Size,left,left,796.3212920585647,Correct,1.0,0.9875,
7,22,76,A,52.30593876916929,66.62204838773702,2.615296938458465,1.0464966889100915,A,875.2118330448866,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,2.0,big,small,True,Size,left,left,903.5779170226306,Correct,1.0,0.9875,
7,22,77,A,46.222658841762055,62.42895873655004,2.3111329420881024,0.9806317906900296,A,821.8026249669492,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,7.0,small,big,True,Size,right,right,252.5878750020638,Correct,1.0,0.9875,
7,22,78,B,63.160805634715715,49.506509991854735,3.1580402817357855,0.7776464404764027,B,1495.4848749330267,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,7.0,small,big,True,Value,right,right,255.84470795001835,Correct,1.0,0.9875,
7,22,79,A,18.82597266851805,36.313262501494506,0.9412986334259026,0.5704073935128643,A,1496.17987498641,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,2.0,small,big,False,Value,left,left,1237.0845840778202,Correct,1.0,0.9875,
7,22,80,A,58.6620644403792,84.71617506936006,2.9331032220189597,1.3307185661906415,A,1091.8683339841664,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,5.0,big,small,False,Size,left,left,918.5530829709024,Correct,1.0,0.9875,
7,22,81,A,64.4065954002567,83.8559742123164,3.2203297700128353,1.3172065627251417,A,684.1826249146834,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,3.0,small,big,False,Value,left,left,1210.2476250147447,Correct,1.0,0.9875,
7,22,82,A,25.484737614792753,35.56863021184047,1.2742368807396376,0.5587107368588499,A,1177.913999999873,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,2.0,small,big,False,Value,left,left,799.022666993551,Correct,1.0,0.9875,
7,22,83,B,80.55105775817475,51.118261644522285,4.027552887908738,0.8029637762335606,B,799.1197910159826,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,8.0,small,big,True,Value,right,right,-2.8832919197157025,Correct,1.0,0.9875,
7,22,84,B,69.31033647843894,53.12668127997883,3.465516823921947,0.8345119580939395,B,1062.500249943696,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,small,big,False,Size,right,right,559.3022499233484,Correct,1.0,0.9875,
7,22,85,A,31.16885978070839,44.520993619198535,1.5584429890354194,0.6993341324229608,A,740.5657499330118,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,5.0,small,big,False,Size,right,right,945.1084999600424,Correct,1.0,0.9875,
7,22,86,B,56.52855480754821,33.799522621512125,2.8264277403774103,0.5309216598129226,B,1079.6105420449749,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,7.0,big,small,False,Size,left,left,815.2146249776706,Correct,1.0,0.9875,
7,22,87,A,37.07954191022711,64.12994334181242,1.8539770955113553,1.007350794388838,A,774.4481659028679,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,5.0,small,big,False,Size,right,right,811.9510419201106,Correct,1.0,0.9875,
7,22,88,A,26.540548169957617,47.37440792533937,1.3270274084978808,0.7441554595320612,A,791.691750055179,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,5.0,small,big,False,Size,right,right,1052.084582974203,Correct,1.0,0.9875,
7,22,89,A,33.751557076238335,48.03192699869366,1.6875778538119166,0.7544837449842863,A,1075.8349590469152,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,4.0,small,big,False,Value,left,left,893.4845830081031,Correct,1.0,0.9875,
7,22,90,B,69.63684697677311,56.00038745023491,3.4818423488386556,0.8796520290592003,B,1261.6715409094468,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,2.0,small,big,False,Size,right,right,1229.4467920437455,Correct,1.0,0.9875,
7,22,91,A,52.76310389871787,66.86990194373166,2.6381551949358935,1.0503899634634863,A,889.1920000314713,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,2.0,small,big,False,Size,right,right,865.0785000063479,Correct,1.0,0.9875,
7,22,92,B,70.533835567122,53.97710373730325,3.5266917783560996,0.8478703628158303,B,1046.2985839694738,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,5.0,small,big,False,Size,right,right,838.1578749977052,Correct,1.0,0.9875,
7,22,93,A,13.223356232561372,30.585238041727568,0.6611678116280686,0.480431795700932,A,917.2019170364364,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,5.0,8.0,big,small,False,Value,right,right,709.8142909817398,Correct,1.0,0.9875,
7,22,94,A,40.33517300252319,55.774629185043814,2.0167586501261594,0.8761058265221426,A,757.6187499798834,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,6.0,big,small,False,Size,left,left,716.9768339954317,Correct,1.0,0.9875,
7,22,95,B,46.03171587940767,26.474413579487468,2.301585793970383,0.4158591160470785,B,1470.952041912824,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,7.0,big,small,False,Size,left,left,1116.4646670222282,Correct,1.0,0.9875,
7,22,96,A,22.366226298539814,36.83505992358788,1.1183113149269908,0.5786037682524173,A,1056.7118750186637,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,7.0,small,big,False,Size,right,right,1222.6217079441994,Correct,1.0,0.9875,
7,22,97,B,38.38581433301944,13.624125876111172,1.919290716650972,0.2140072688198672,B,742.1609169105068,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,8.0,big,small,False,Value,right,right,790.287374984473,Correct,1.0,0.9875,
7,22,98,B,67.29016184786792,42.54127481320485,3.364508092393396,0.6682367821375443,B,1161.6867079865187,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,3.0,small,big,True,Value,right,right,267.23295904230326,Correct,1.0,0.9875,
7,22,99,B,74.25664063873965,59.95379133936368,3.712832031936983,0.9417519521330016,B,1988.5880420915785,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,2.0,small,big,False,Value,left,left,669.0328329568729,Correct,1.0,0.9875,
7,22,100,B,44.251441127615344,20.29140737014779,2.2125720563807674,0.3187366816252704,B,692.5763750914484,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,4.0,big,small,False,Value,right,right,756.1192499706522,Correct,1.0,0.9875,
7,22,101,A,57.09868198960846,70.57191901821562,2.854934099480423,1.1085411116868,A,906.32274991367,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,3.0,small,big,False,Size,right,right,730.6007499573752,Correct,1.0,0.9875,
7,22,102,B,39.63968053009624,28.528844241871585,1.9819840265048123,0.4481300374283561,B,1359.3112090602517,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,3.0,4.0,small,big,True,Size,right,right,316.8855829862878,Correct,1.0,0.9875,
7,22,103,B,41.98385097628661,30.0491354239299,2.099192548814331,0.4720107154727149,B,1249.6338750934228,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,6.0,8.0,big,small,False,Size,left,left,549.4472500868142,Correct,1.0,0.9875,
7,22,104,A,34.801032161187294,60.757228464336016,1.7400516080593649,0.9543723129801732,A,928.1460829079152,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,4.0,7.0,big,small,False,Size,left,left,693.4153749607503,Correct,1.0,0.9875,
7,22,105,B,84.71847600444539,58.53410661798904,4.235923800222269,0.9194515966775804,B,870.122459018603,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,7.0,3.0,small,big,False,Size,right,right,781.9438329897821,Correct,1.0,0.9875,
7,22,106,A,42.949788348923335,64.83183259847819,2.1474894174461667,1.0183760450507116,A,703.839624999091,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,2.0,8.0,big,small,False,Value,right,right,952.832542010583,Correct,1.0,0.9875,
7,22,107,A,41.53722441950805,70.23915211725225,2.0768612209754025,1.103314021429678,A,668.1429999880493,Correct,sub_007_day_22_data.csv,1,320,,Dual-Task at home,8.0,3.0,small,big,False,Value,left,left,1172.4756670882923,Correct,1.0,0.9875,
