subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
6,4,632,B,51.47125152908437,34.873574504036526,2.5735625764542185,0.5477928273314874,B,1043.451500008814,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,633,B,52.14866965484251,45.10818639579379,2.6074334827421253,0.708557734988924,B,1098.4935000014957,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,634,B,84.52517451760866,66.07042265228934,4.226258725880433,1.0378317721200243,B,1373.4912000072654,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,635,A,26.157515246901877,42.35510537939756,1.3078757623450938,0.6653124395096846,A,783.1066999933682,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,636,A,37.060065231999,47.56986617153335,1.85300326159995,0.747225710483694,A,661.8608999997377,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,637,B,86.28489953072653,67.44140145919314,4.314244976536327,1.0593670568600055,A,1161.4210000261664,Incorrect,sub_006_day_04_data.csv,0,300,25.0,Training at home,,,,,,,,,,,,,
6,4,638,B,74.16848661206426,63.0837003072168,3.708424330603213,0.9909164472320624,B,1494.3753999832552,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,639,A,61.41276944550651,75.07659486386713,3.0706384722753257,1.1793003944043108,B,835.9806999797001,Incorrect,sub_006_day_04_data.csv,0,300,25.0,Training at home,,,,,,,,,,,,,
6,4,640,A,36.07332286103761,60.26166259741606,1.8036661430518808,0.9465879825457456,A,559.1062000021338,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,641,B,41.58499686876874,24.62730861337327,2.079249843438437,0.3868448590873105,B,873.2218999939505,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,642,A,34.27090827146681,54.66704929365487,1.7135454135733403,0.8587080022718863,A,1089.074999996228,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,643,A,62.67857979713053,85.64061067308967,3.133928989856526,1.3452395666976105,A,1596.854000003077,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,644,B,54.73437397975321,40.81374709962276,2.7367186989876604,0.641100840268233,B,1137.150499998825,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,645,B,65.39069454636326,33.80238874020222,3.269534727318163,0.5309666807000282,B,851.8848000094295,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,646,A,65.70761551962691,83.5064188795806,3.285380775981346,1.311715760398412,A,1031.2272000010123,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,647,A,38.94695788658446,61.448072405614205,1.947347894329223,0.9652240642336564,A,1424.264300003415,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,648,A,12.92345919613144,34.478275252587906,0.6461729598065719,0.5415834812098846,A,544.4851000211202,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,649,B,53.526023386872936,44.98054036894617,2.6763011693436467,0.7065526758879019,B,666.1500999762211,Correct,sub_006_day_04_data.csv,1,300,25.0,Training at home,,,,,,,,,,,,,
6,4,650,B,60.349645361761496,47.67857313670589,3.017482268088075,0.7489332754995944,B,579.924799996661,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,651,A,61.15413478697607,81.58051838690524,3.057706739348804,1.2814637862017426,A,742.4489000113681,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,652,A,15.806439007433962,36.069131972210926,0.7903219503716982,0.566572600126293,A,614.5758999919053,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,653,B,59.683138927530095,30.516768657078813,2.9841569463765047,0.4793562811218903,B,591.1753000109456,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,654,B,53.0580040676391,25.11648987378787,2.652900203381954,0.394528900357272,B,614.7611000051256,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,655,B,60.970402540551355,45.77768046648994,3.048520127027568,0.7190741232595289,B,638.9346999931149,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,656,B,61.93698265174065,49.91329746189184,3.0968491325870326,0.7840362431136073,B,885.0415000051726,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,657,A,37.42602330507527,64.67720142770946,1.8713011652537632,1.0159471043001966,A,624.2073999892455,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,658,B,43.54916716455078,34.62910252197205,2.1774583582275393,0.5439526704171759,B,841.2469000031706,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,659,B,77.17922401546434,57.390890884182085,3.858961200773217,0.9014940059235992,B,950.8644999878017,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,660,A,40.67026586851818,64.26901120367792,2.033513293425909,1.0095352672547733,A,1500.0018999853637,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,661,A,25.287642111021594,53.847554511496696,1.2643821055510798,0.8458354083354697,A,638.5175999894273,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,662,B,51.051951015154536,30.383451618450223,2.552597550757727,0.4772621419761205,B,570.0209999922663,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,663,A,38.17435367073803,62.41699352691124,1.908717683536902,0.98044384161653,B,1145.9930000128224,Incorrect,sub_006_day_04_data.csv,0,300,26.0,Training at home,,,,,,,,,,,,,
6,4,664,A,50.70425102083272,58.560522141608466,2.535212551041636,0.919866530752298,A,1041.7643999971915,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,665,B,61.7256053973197,51.57184044183433,3.0862802698659846,0.8100885753208585,B,601.8017000169493,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,666,A,38.308512932744094,55.14399357911366,1.9154256466372048,0.866199825588731,B,981.3496999850032,Incorrect,sub_006_day_04_data.csv,0,300,26.0,Training at home,,,,,,,,,,,,,
6,4,667,A,27.83659516830467,60.24807527132965,1.3918297584152333,0.9463745533266704,A,661.7665000085253,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,668,B,80.78271657027456,54.44088312826119,4.039135828513728,0.8551553924534292,A,685.0827000162099,Incorrect,sub_006_day_04_data.csv,0,300,26.0,Training at home,,,,,,,,,,,,,
6,4,669,A,40.40712342226743,51.212849080738174,2.0203561711133715,0.8044495522072492,A,631.8474000145216,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,670,B,58.64558859333771,35.782953651613305,2.9322794296668855,0.5620773215782621,B,655.2213000250049,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,671,A,51.20675693301044,80.52083849336876,2.5603378466505218,1.2648183733582874,A,881.206000020029,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,672,A,46.0850680807759,53.94874777176556,2.304253404038795,0.8474249483507369,B,977.403900003992,Incorrect,sub_006_day_04_data.csv,0,300,26.0,Training at home,,,,,,,,,,,,,
6,4,673,B,47.98546808340803,31.68937859996054,2.3992734041704016,0.4977755950323082,B,592.1699000173248,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,674,B,41.9468789323536,18.227934871307212,2.09734394661768,0.2863237314090597,B,721.5823000005912,Correct,sub_006_day_04_data.csv,1,300,26.0,Training at home,,,,,,,,,,,,,
6,4,675,A,28.20841510214848,41.194134020583505,1.4104207551074242,0.6470759440502926,A,1208.1412999832537,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,676,A,46.82613834048511,76.6551841457629,2.3413069170242555,1.2040968168595076,A,2507.4281000124756,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,677,A,21.95591147293584,51.11191650833091,1.097795573646792,0.8028641070673362,A,648.5873000056017,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,678,A,11.839070375582748,33.246706630604834,0.5919535187791374,0.5222380465338161,A,540.1047000195831,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,679,A,32.928526096821734,42.15066468280587,1.6464263048410868,0.6621010925571482,A,746.5123000147287,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,680,A,46.47242511577035,60.75898699926165,2.323621255788518,0.9543999359821908,B,565.2101000014227,Incorrect,sub_006_day_04_data.csv,0,300,27.0,Training at home,,,,,,,,,,,,,
6,4,681,B,60.64680928757756,35.36388235853648,3.032340464378878,0.5554945650999594,B,666.1433999834117,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,682,B,38.33117918496637,16.666534833728146,1.9165589592483188,0.2617973169721936,A,1500.9219000057783,Incorrect,sub_006_day_04_data.csv,0,300,27.0,Training at home,,,,,,,,,,,,,
6,4,683,A,42.84505939299294,58.417678769546754,2.142252969649647,0.9176227523108824,A,1030.8249999943655,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,684,A,24.906225221382492,50.194229519358075,1.2453112610691246,0.7884491135530762,A,638.0697000131477,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,685,B,64.23560823038815,52.33454309513736,3.2117804115194075,0.8220690805833097,B,651.5963999845553,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,686,B,86.82017419680041,61.31773494700596,4.34100870984002,0.9631767282214004,B,593.0232999962755,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,687,A,47.56379765418909,75.41414592885708,2.3781898827094547,1.1846026341342302,A,854.0237999986857,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,688,A,64.19769718244989,77.28331555484483,3.209884859122494,1.2139634819608114,A,1128.9648000092711,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,689,B,54.23748097439879,30.469742025667102,2.71187404871994,0.4786175885230597,B,986.839700024575,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,690,A,22.377843702352315,38.46546839243237,1.118892185117616,0.6042141645927797,A,605.7737999944948,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,691,B,51.30797234547797,21.09783561900924,2.5653986172738983,0.3314040269366225,B,860.9050999803003,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,692,A,50.04035653223292,74.46373675087636,2.502017826611646,1.1696736416769873,A,921.5562000172212,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,693,A,50.77976423118064,62.285538316738126,2.5389882115590323,0.9783789480037502,B,1037.3193999985233,Incorrect,sub_006_day_04_data.csv,0,300,27.0,Training at home,,,,,,,,,,,,,
6,4,694,B,58.043453975288074,29.411344350757116,2.902172698764403,0.461992316722691,B,825.4935000149999,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,695,A,53.557537162787376,68.2296440487442,2.677876858139369,1.0717487425029069,B,988.3728999993764,Incorrect,sub_006_day_04_data.csv,0,300,27.0,Training at home,,,,,,,,,,,,,
6,4,696,A,26.942630777991923,56.3979070139695,1.347131538899596,0.8858962517646343,A,565.4104000132065,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,697,A,32.99813673502404,60.81977190741483,1.6499068367512022,0.9553547430867064,A,603.5046000033617,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,698,A,12.380686171358937,38.96376364968483,0.6190343085679467,0.6120413681902945,A,485.6482000031974,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,699,A,32.72336218837082,60.920681814442105,1.6361681094185412,0.9569398321996632,A,736.7457999789622,Correct,sub_006_day_04_data.csv,1,300,27.0,Training at home,,,,,,,,,,,,,
6,4,700,B,62.4341701736132,50.560793635779035,3.12170850868066,0.794207089229165,B,849.7701000014786,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,701,A,39.57114163830276,49.99427331873749,1.9785570819151383,0.7853082088985294,B,923.166399996262,Incorrect,sub_006_day_04_data.csv,0,300,28.0,Training at home,,,,,,,,,,,,,
6,4,702,A,44.18208116648507,70.06151440294829,2.2091040583242534,1.1005236947383892,A,812.9479000053834,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,703,A,40.99837495126636,66.28576524004305,2.049918747563318,1.0412143655784845,A,1289.0352999966126,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,704,A,53.89648844591946,72.22881040786905,2.6948244222959725,1.134567500774457,A,1670.9836999943946,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,705,B,32.04017750401705,17.469772202716147,1.6020088752008526,0.2744145400597011,B,747.060199995758,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,706,A,42.06964535284534,73.83480377239457,2.103482267642267,1.1597943855529933,A,1169.0595999825746,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,707,B,48.80936314363208,41.29365567319042,2.4404681571816043,0.6486392265138076,B,702.5927999929991,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,708,A,15.965439395335494,35.76917178728195,0.7982719697667747,0.5618608365595813,A,549.0073999972083,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,709,A,62.69809371761632,87.61964988034106,3.134904685880816,1.3763262418709463,B,593.3532000053674,Incorrect,sub_006_day_04_data.csv,0,300,28.0,Training at home,,,,,,,,,,,,,
6,4,710,A,68.53364346150123,85.77239932176035,3.4266821730750614,1.3473096979500625,A,1091.9629999843892,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,711,B,37.53673251967261,21.25172943476386,1.8768366259836309,0.3338213853416605,B,836.8201000266708,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,712,A,39.4188908135559,64.16217093009222,1.9709445406777948,1.0078570241617515,A,1444.7583000001032,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,713,A,57.78821130500067,83.89100374428337,2.8894105652500337,1.3177568053265722,A,962.9867000039668,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,714,B,48.41119245113741,32.018525828009636,2.420559622556871,0.5029458276002506,B,953.3573999942746,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,715,B,48.726663708866326,38.55764103854092,2.436333185443317,0.6056620091321624,B,2107.0288000046276,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,716,B,62.04823047027232,50.73093152986995,3.102411523513616,0.7968796090200314,B,965.44110000832,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,717,B,55.00827666098863,39.07549862741432,2.750413833049431,0.6137964971162143,A,1931.5743999904953,Incorrect,sub_006_day_04_data.csv,0,300,28.0,Training at home,,,,,,,,,,,,,
6,4,718,B,62.20314708327722,49.12162271883583,3.1101573541638614,0.7716006453295204,B,1257.4424000049476,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,719,A,47.0570406303871,55.16118002291196,2.352852031519355,0.8664697896166214,B,1216.805599979125,Incorrect,sub_006_day_04_data.csv,0,300,28.0,Training at home,,,,,,,,,,,,,
6,4,720,B,33.3102731163013,11.630367768008863,1.665513655815065,0.1826893896926208,B,1313.8096000184305,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,721,A,33.320935979528926,41.69478442422964,1.6660467989764465,0.6549401422008498,A,798.2920000213198,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,722,A,32.12849029217048,56.12417525580659,1.606424514608524,0.8815964833621402,A,870.0327999831643,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,723,A,36.02582956073041,53.61863946126092,1.8012914780365206,0.8422396191348852,A,745.1628999842796,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,724,A,57.94656359075748,83.72918304161044,2.897328179537874,1.3152149316729924,A,875.1258999982383,Correct,sub_006_day_04_data.csv,1,300,28.0,Training at home,,,,,,,,,,,,,
6,4,725,B,85.69370604770803,67.60453279462747,4.284685302385402,1.0619295178848596,B,652.9271999897901,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,726,B,72.8948869692292,57.03943528421945,3.64474434846146,0.8959733542690713,B,1125.3488000074867,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,727,B,76.65145187312528,60.07246121430556,3.832572593656264,0.9436160141696008,B,1159.447200014256,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,728,B,48.40942574308188,25.331714451195896,2.4204712871540943,0.3979096401135571,B,983.0049000156578,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,729,A,65.57796164212104,84.1536507034229,3.278898082106052,1.3218824541131744,A,1518.5208000184502,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,730,A,21.06025903294464,42.21703304959499,1.053012951647232,0.6631436044248257,A,621.2495999934617,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,731,B,69.8302687589724,42.806124313321334,3.49151343794862,0.6723970283569087,B,842.5015999819152,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,732,B,56.04158627258592,36.73607493978564,2.8020793136292963,0.5770489157627733,B,524.9356999993324,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,733,B,54.86290786613608,41.999721472542504,2.743145393306804,0.6597300821547851,B,750.415399990743,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,734,A,34.23574380748948,47.29596457728783,1.711787190374474,0.7429232743022526,A,816.3517999928445,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,735,A,44.94126315082337,69.98004357848623,2.2470631575411684,1.0992439540203296,B,1395.4957999812905,Incorrect,sub_006_day_04_data.csv,0,300,29.0,Training at home,,,,,,,,,,,,,
6,4,736,A,48.367250248795656,71.71351827817539,2.4183625124397827,1.1264733109289655,A,895.9704999870155,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,737,A,38.6112190068741,48.90390063664731,1.9305609503437051,0.768180674859882,A,557.5285999802873,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,738,A,40.58037443811954,49.46955957717897,2.029018721905977,0.7770660247199401,B,990.7166000048164,Incorrect,sub_006_day_04_data.csv,0,300,29.0,Training at home,,,,,,,,,,,,,
6,4,739,B,80.26348697018521,64.02191153553086,4.013174348509261,1.005653834743997,B,839.5834999973886,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,740,A,55.53856322807952,84.1510648602231,2.776928161403976,1.3218418357831754,A,806.2638000119478,Correct,sub_006_day_04_data.csv,1,300,29.0,Training at home,,,,,,,,,,,,,
6,4,741,A,39.684012645226,58.330496773463466,1.9842006322613,0.9162533007187798,B,1037.574299989501,Incorrect,sub_006_day_04_data.csv,0,300,29.0,Training at home,,,,,,,,,,,,,
6,4,742,A,45.149839824589314,72.05087847673154,2.257491991229466,1.131772552535954,B,920.5696000135504,Incorrect,sub_006_day_04_data.csv,0,300,29.0,Training at home,,,,,,,,,,,,,
