condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,48,374,1,107,72.27,47.72,0.08,0.75,107,2845,Correct
4F4K_incongruent,48,375,1,115,32.44,51.4,0.04,0.81,115,1532,Correct
4F4K_incongruent,48,376,1,107,68.14,40.31,0.08,0.63,107,1066,Correct
4F4K_incongruent,48,377,1,107,89.35,65.29,0.1,1.03,107,748,Correct
4F4K_incongruent,48,378,2,97,52.36,28.76,0.06,0.45,108,865,Incorrect
4F4K_incongruent,48,379,2,97,37.1,12.25,0.04,0.19,108,2081,Incorrect
4F4K_incongruent,48,380,1,115,27.54,54.13,0.03,0.85,115,1285,Correct
4F4K_incongruent,48,381,1,107,45.03,32.66,0.05,0.51,115,5520,Incorrect
4F4K_incongruent,48,382,2,108,47.54,54.94,0.05,0.86,108,2683,Correct
4F4K_incongruent,48,383,2,97,49.6,21.77,0.06,0.34,108,2395,Incorrect
4F4K_incongruent,48,384,2,108,51.33,67.98,0.06,1.07,97,4070,Incorrect
4F4K_incongruent,48,385,1,107,65.39,42.24,0.07,0.66,107,1463,Correct
4F4K_incongruent,48,386,1,107,32.07,13.61,0.04,0.21,115,1435,Incorrect
4F4K_incongruent,48,387,2,108,53.1,73.67,0.06,1.16,108,5736,Correct
4F4K_incongruent,48,388,1,107,48.63,24.54,0.05,0.39,107,1326,Correct
4F4K_incongruent,48,389,2,97,64.26,55.81,0.07,0.88,97,3173,Correct
4F4K_incongruent,48,390,2,97,57.7,39.58,0.06,0.62,97,1558,Correct
4F4K_incongruent,48,391,2,108,54.14,83.58,0.06,1.31,108,1828,Correct
4F4K_incongruent,48,392,1,115,33.24,59.68,0.04,0.94,115,887,Correct
4F4K_incongruent,48,393,2,97,86.61,60.07,0.1,0.94,97,4346,Correct
4F4K_incongruent,48,394,1,115,43.68,70.43,0.05,1.11,115,2409,Correct
4F4K_incongruent,48,395,1,115,38.63,64.01,0.04,1.01,115,1391,Correct
4F4K_incongruent,48,396,1,115,20.53,43.21,0.02,0.68,115,821,Correct
4F4K_incongruent,48,397,1,115,26.35,48.02,0.03,0.75,115,654,Correct
4F4K_incongruent,48,398,2,97,70.24,37.71,0.08,0.59,97,2846,Correct
