subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
5,20,4516,B,70.21756738318761,37.2136644658193,3.5108783691593803,0.5845508744948672,B,402.5016999803483,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4517,B,81.27750077258365,55.59324993536168,4.063875038629183,0.8732567279305674,B,402.26690005511045,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4518,B,44.46113066951441,22.75577764333086,2.2230565334757206,0.3574469193550554,B,960.3722002357244,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4519,A,23.712175532399144,41.6760311721546,1.1856087766199572,0.6546455668061005,A,409.6415997482836,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4520,B,39.170182817045685,25.3683958192844,1.9585091408522843,0.3984858296961094,B,367.5898001529277,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4521,B,58.49491742140542,27.60062742014538,2.924745871070271,0.4335496416879886,B,858.4316000342369,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4522,B,33.797044774006,11.840775586812384,1.6898522387003,0.1859944679816758,B,569.0660998225212,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4523,B,40.17011534637315,18.000040253648795,2.008505767318658,0.2827439711259181,B,1273.465400096029,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4524,B,47.77740062828313,29.22545376375433,2.388870031414157,0.4590723542101939,B,412.08479972556233,Correct,sub_005_day_16_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
5,20,4525,B,50.143560569277355,37.72993860387864,2.507178028463868,0.5926604896916955,B,383.4782000631094,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4526,B,52.25358228325865,25.35708365788452,2.6126791141629324,0.398308138680359,B,315.28039975091815,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4527,B,53.28412105465585,28.40198852249044,2.6642060527327924,0.4461373924479879,B,401.0026999749243,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4528,A,28.332301409688327,45.00162660252479,1.4166150704844165,0.7068838976704144,A,568.7052002176642,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4529,A,65.23230305649682,87.6285367136254,3.2616151528248407,1.3764658359217452,A,515.9791000187397,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4530,B,53.77011997765335,31.858013212436177,2.6885059988826674,0.5004245013307803,B,522.8475998155773,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4531,A,23.46096592107868,53.131662919860965,1.173048296053934,0.834590209510222,A,454.0665000677109,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4532,A,34.03957152393617,47.88698358196767,1.7019785761968085,0.7522069791184234,A,434.0440998785198,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4533,B,59.80127625084365,52.05350414127106,2.9900638125421826,0.8176545310191151,B,502.96400021761656,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4534,A,25.545618666597186,51.44289851585215,1.2772809333298594,0.8080631602838318,A,416.4852001704275,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4535,A,60.640748804023275,85.19572914925942,3.0320374402011634,1.338251384062696,A,436.3291999325156,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4536,A,29.34808344910816,42.74227791671209,1.467404172455408,0.6713941315041798,A,458.7739002890885,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4537,A,37.15812018054623,69.7969558960412,1.8579060090273112,1.0963680194296692,A,471.4240999892354,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4538,B,41.74726718329397,13.989613209665915,2.0873633591646983,0.2197483304302458,B,433.1338000483811,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4539,B,33.231795438959566,13.533023616938944,1.6615897719479784,0.2125762378791627,B,482.04579995945096,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4540,A,68.44517830918097,82.244952284878,3.4222589154590484,1.2919006894650789,A,463.04709976539016,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4541,B,37.63694081377379,20.11071104592341,1.8818470406886896,0.3158983104017004,B,445.67220006138086,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4542,B,76.31261637391512,57.72686034303788,3.815630818695756,0.9067714018424587,A,405.5908997543156,Incorrect,sub_005_day_16_data.csv,0,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4543,A,19.461696808761943,50.89818446145472,0.9730848404380972,0.7995068119258215,A,780.8018997311592,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4544,A,20.913442234535765,46.27708375528883,1.0456721117267882,0.7269187317758748,A,870.2063001692295,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4545,A,67.01896225996904,81.68054838834887,3.350948112998452,1.283035053790112,A,464.91579990834,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4546,B,57.34389864909527,30.19322622170879,2.8671949324547636,0.4742740884314752,B,397.81680004671216,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4547,B,88.12176986806267,63.261940887752694,4.406088493403133,0.993716243723978,B,746.6478999704123,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4548,A,34.568552541689705,54.56820136883704,1.7284276270844854,0.8571553026997347,A,420.1412000693381,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4549,B,47.74038431547109,40.01362075062479,2.3870192157735546,0.6285324849684548,B,394.5624004118145,Correct,sub_005_day_16_data.csv,1,300,181.0,Training at home,,,,,,,,,,,,,
5,20,4550,A,34.74404295820649,64.00987872601613,1.7372021479103246,1.0054648238141293,A,410.9437996521592,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4551,B,65.69791812321655,48.15905188404785,3.2848959061608274,0.756480618013872,B,365.66919973120093,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4552,A,35.54089969227288,43.79620524972524,1.777044984613644,0.6879491833382377,B,765.7281998544931,Incorrect,sub_005_day_16_data.csv,0,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4553,A,26.428294578874876,52.19101010243761,1.3214147289437437,0.8198144696062433,A,462.2030002065003,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4554,B,80.40725351514524,59.78923286056078,4.020362675757262,0.939167073592536,B,370.2035001479089,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4555,B,61.31220877054136,41.90453142661807,3.065610438527068,0.6582348404099297,B,757.1660997346044,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4556,A,50.918568795953455,77.29510596693638,2.545928439797673,1.2141486853208594,A,497.93400010094047,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4557,A,46.06984761902475,54.88389145624532,2.303492380951238,0.8621141509967996,A,552.9279001057148,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4558,B,70.75676087352497,53.97345978218376,3.537838043676248,0.8478131237026633,B,435.38489984348416,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4559,B,74.91158930595206,43.8287118767373,3.7455794652976033,0.6884597962413082,B,379.1066999547183,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4560,B,61.50626971014571,49.93753789371809,3.075313485507286,0.7844170109263332,B,408.4151000715792,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4561,B,39.05618772994819,22.595257810852612,1.9528093864974096,0.3549254797227097,B,493.5836000367999,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4562,B,87.98387019660161,60.92544109419295,4.399193509830081,0.9570145907911712,B,864.0155997127295,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4563,A,53.48745271577417,66.30953104897829,2.6743726357887083,1.0415876780322724,A,546.498800162226,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4564,A,61.82013522223188,85.14133920159757,3.0910067611115943,1.3373970287626782,B,565.3498000465333,Incorrect,sub_005_day_16_data.csv,0,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4565,A,33.04920371104102,60.65468936236436,1.6524601855520509,0.9527616325328744,A,615.2961002662778,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4566,A,31.33210700146042,57.22551250541545,1.5666053500730213,0.8988962484246201,A,438.1107003428042,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4567,B,54.482108152764056,36.36799171538659,2.724105407638203,0.5712670779943647,B,388.1924003362656,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4568,B,38.66902938141908,15.600659628948105,1.933451469070954,0.2450545884072911,B,549.7916000895202,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4569,B,75.80936451254853,51.965249446250205,3.7904682256274262,0.8162682295115036,B,593.0547001771629,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4570,A,30.83767522531463,51.70707794345248,1.5418837612657317,0.8122128810287257,A,614.0143997035921,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4571,A,45.520044061881535,61.81179053060903,2.2760022030940767,0.9709373351809624,A,902.8780004009604,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4572,A,37.02938863766109,59.38650823685639,1.851469431883055,0.9328410899962888,A,868.5212000273168,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4573,B,76.96394985077517,53.4154911759184,3.8481974925387585,0.8390485733307783,B,498.07320022955537,Correct,sub_005_day_16_data.csv,1,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4574,A,53.04822538300516,62.197062012459355,2.652411269150258,0.9769891654660556,B,511.1880996264518,Incorrect,sub_005_day_16_data.csv,0,300,182.0,Training at home,,,,,,,,,,,,,
5,20,4575,A,62.47168170970181,72.01410991315647,3.1235840854850903,1.1311949932899017,A,642.8397996351123,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4576,B,50.834979517974105,38.31213506152228,2.541748975898705,0.6018056102630917,B,524.0814001299441,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4577,A,62.9230905291543,88.6025605848713,3.146154526457715,1.3917657671133814,A,475.2038000151515,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4578,B,79.51571494445851,47.7254508218091,3.9757857472229254,0.7496696284552821,B,462.8443000838161,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4579,A,43.7445870796657,61.503403841111535,2.187229353983285,0.9660932083900112,A,481.6760998219251,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4580,B,81.21689220990808,63.133373416490045,4.060844610495405,0.9916967106079312,B,558.0131001770496,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4581,B,87.53875177480997,69.92349017621852,4.376937588740498,1.0983556152548308,B,520.3900001943111,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4582,B,40.11086363763226,18.000574527704657,2.0055431818816127,0.2827523634831625,B,524.6023996733129,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4583,B,32.39166525586424,17.042590165915282,1.619583262793212,0.2677043803169055,B,477.65030013397336,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4584,B,43.518373581831824,23.66615357705297,2.175918679091591,0.371747071081987,B,288.5348000563681,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4585,A,18.14893454652192,34.98748524662704,0.907446727326096,0.5495821330919238,A,430.47040002420545,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4586,A,45.890242006652315,65.79056113351257,2.294512100332616,1.0334357176629665,A,452.92870001867414,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4587,A,50.67358274359606,76.8554015992273,2.533679137179803,1.2072418252641288,A,413.06830011308193,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4588,B,77.78476995202575,53.11344642746514,3.889238497601287,0.8343040655167976,B,433.3524000830949,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4589,B,62.335088626745936,45.12173641995262,3.116754431337297,0.7087705782706908,B,415.04149977117777,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4590,B,49.28440505806659,19.091610372923466,2.46422025290333,0.2998903144638752,B,513.069000095129,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4591,B,52.66154896279297,30.001033293454505,2.6330774481396486,0.4712551289740974,B,490.8825997263193,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4592,B,55.54105862661173,32.17742449926653,2.7770529313305867,0.5054418020916798,B,392.4030000343919,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4593,B,72.59793669207944,44.2517610066816,3.629896834603972,0.6951050364350109,B,407.97279961407185,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4594,B,47.564382859175545,26.32590629652255,2.3782191429587773,0.4135263691012427,B,591.8209003284574,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4595,B,53.39530754372356,29.533016306556625,2.6697653771861782,0.4639035353351293,B,485.19890010356903,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4596,A,59.48827882558193,79.29682098314206,2.974413941279096,1.2455915512683202,A,467.1753002330661,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4597,B,37.032032113740655,19.519368526371952,1.8516016056870328,0.3066095238258097,B,487.8203999251127,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4598,A,23.763005994747047,49.37484614884241,1.1881502997373523,0.775578269666648,A,435.0037998519838,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4599,B,80.24736099423203,55.46222774640964,4.012368049711601,0.8711986361992226,B,393.2556002400815,Correct,sub_005_day_16_data.csv,1,300,183.0,Training at home,,,,,,,,,,,,,
5,20,4600,B,58.53763890041661,48.04672989867402,2.9268819450208303,0.7547162683934368,A,551.5274000354111,Incorrect,sub_005_day_16_data.csv,0,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4601,A,21.995375509151945,52.306035406349906,1.099768775457597,0.8216212828549824,A,435.47420017421246,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4602,B,41.19419710904338,18.28972215806833,2.059709855452169,0.2872942838399296,B,456.1665002256632,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4603,A,34.981278559003485,63.551003366219796,1.7490639279501743,0.9982568265178816,A,483.8465000502765,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4604,B,55.89464434798279,36.800168071597035,2.7947322173991394,0.5780556883229946,B,379.8930998891592,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4605,A,23.348723201269436,44.61929640373068,1.1674361600634715,0.7008782689515289,A,1831.037000287324,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4606,B,82.45769202337289,52.69444577123676,4.122884601168645,0.8277224185995158,B,340.31719993799925,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4607,B,75.81656310054537,43.625093293979695,3.790828155027268,0.6852613630226798,B,363.7609998695552,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4608,B,33.13754615115618,19.329701391828827,1.6568773075578092,0.3036302394432692,B,515.0914001278579,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4609,B,65.70565864187628,40.27077755243795,3.2852829320938146,0.632571894565439,B,2323.9544997923076,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4610,B,87.45527352305768,62.35559152086766,4.372763676152885,0.9794793411610192,B,347.66800003126264,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4611,A,51.88830100625248,72.45019640537693,2.594415050312624,1.138045023891349,B,372.8222995996475,Incorrect,sub_005_day_16_data.csv,0,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4612,B,43.25989783630288,23.241166103804513,2.1629948918151443,0.3650713834628618,B,381.2299999408424,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4613,B,53.987406793622704,35.76321985624285,2.699370339681135,0.5617673438454458,B,342.1117998659611,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4614,B,65.12789688899217,52.80904156708713,3.2563948444496083,0.8295224851513947,B,506.3239000737667,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4615,B,70.71200197677157,52.9373010737274,3.535600098838579,0.8315371807704652,B,339.2309001646936,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4616,A,34.432111923321315,64.94993829537565,1.7216055961660657,1.0202312449993125,A,467.6510998979211,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4617,A,65.37480469591694,84.76049975728387,3.268740234795847,1.331414816760412,A,851.1864999309182,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4618,B,71.91498888194923,44.18733675800608,3.5957494440974616,0.6940930627032507,B,403.10110012069345,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4619,A,60.63791080553153,74.3032021149898,3.031895540276577,1.1671519695132475,A,464.0529998578131,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4620,A,55.45177958811136,70.9269165468289,2.7725889794055676,1.11411739982647,A,415.7302002422512,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4621,A,35.00910327370091,63.55489128998119,1.7504551636850454,0.9983178978815144,A,553.823500405997,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4622,A,29.156333808392283,50.09646019734953,1.457816690419614,0.7869133566342339,A,454.97089996933937,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4623,A,30.22884513006505,43.15406844666903,1.5114422565032524,0.6778625220228326,B,826.8106998875737,Incorrect,sub_005_day_16_data.csv,0,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4624,A,29.61652032685531,53.01874528131149,1.4808260163427656,0.8328165033915834,A,431.549500208348,Correct,sub_005_day_16_data.csv,1,300,184.0,Training at home,,,,,,,,,,,,,
5,20,4625,A,40.99400032908364,59.5329830412174,2.049700016454182,0.9351419108428716,A,505.16200019046664,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4626,A,26.763064156451183,52.28015458769065,1.3381532078225593,0.8212147479061385,A,442.1198000200093,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4627,B,55.78916434644223,30.543858629004156,2.789458217322111,0.4797818094058234,B,502.265399787575,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4628,B,70.38928157633325,41.326279428249386,3.5194640788166622,0.6491516792599363,B,383.4960996173322,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4629,A,49.40972002900172,57.840012909260416,2.470486001450086,0.9085487981963568,B,407.1388999000192,Incorrect,sub_005_day_16_data.csv,0,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4630,B,74.66977812946305,54.68014495882828,3.733488906473153,0.8589137084993995,B,436.784400139004,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4631,B,56.54785886519696,36.068470780596805,2.827392943259848,0.5665622141527051,B,472.02999982982874,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4632,A,32.7195572768297,42.92108453292545,1.635977863841485,0.6742028192637254,A,691.4868000894785,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4633,B,79.80725530256895,50.961444143457506,3.990362765128447,0.8005004926870634,B,456.6609999164939,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4634,A,12.51814155320162,30.458018135347896,0.6259070776600809,0.4784334300845682,A,1316.3891001604495,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4635,A,32.36448197468995,64.69314650483471,1.6182240987344978,1.0161975689859848,A,1576.6615997999909,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4636,B,62.72896146803215,40.07831299074509,3.1364480734016076,0.6295486682999857,B,398.2927999459207,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4637,B,76.50716772183317,54.86466554385403,3.8253583860916582,0.8618121510711644,B,371.3715998455882,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4638,A,55.59017719049426,80.66445764764532,2.779508859524713,1.267074337758238,A,454.5648000203073,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4639,B,46.43764080102464,35.2456459578187,2.321882040051232,0.5536373120605501,B,488.8964998535812,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4640,A,38.35595180282069,70.41975136355671,1.9177975901410345,1.106150867756848,A,443.9425002783537,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
5,20,4641,B,58.551942518067165,25.918364856505193,2.9275971259033584,0.4071247231312829,B,561.2328997813165,Correct,sub_005_day_16_data.csv,1,300,185.0,Training at home,,,,,,,,,,,,,
